Scaffold ID
8075062002
8075062002
8075063904
8071351734
2651908127
8071351734
8075063904
2982334219
2982334219
2835723619
8019462135
8046181379
2627929531
2939866076
2667536945
8088452847
2547139337
646312022
8056003176
643892674
2654604639
2547138992
2754433290
8074124301
2593377934
2547139490
2547139694
2547139746
8074121959
2547139999
2593376930
2547139832
2667536919
2554308983
2540348220
643892655
2786553522
2547139532
2547139151
2630983548
2540348146
2622748319
637000472
2547139585
2681833181
2547139637
2547139042
2698586978
2681833181
2593376928
2547139453
2547139211
2547139881
8065622904
8016753296
2608700415
2756206448
2684641087
2595725543
8056005180
2547139212
2630983548
2684641214
2518681627
2684640974
2571157044
2547139290
2660290368
2684640921
2547139090
2622748321
2786553523
2684640845
2547139789
2593377944
2622748504
2547139927
2654604639
2524029449
2547139397
2634540699
2511244702
2518679723
2515157734
2563369849
640753052
650716024
2835590129
2540348108
2835590129
637000398
2860323381
640069348
650716024
643348655
2651910066
637000529
2987171237
2987171238
2913397467
2913397463
2883920249
638154520
2554312380
640753013
646564625
8064710607
2506535008
2987176348
2757368751
2993239882
3001527010
2982447067
2519123649
2642433686
650716089
2993239882
2939863574
646311932
646564665
646311932
646564544
2775522679
8061961706
2913378005
2519123625
2982210466
2917935643
650716089
640069331
646564544
2642433713
2939508085
2775522679
638154508
640753014
638154520
2987173778
2993237328
2917938226
2939508085
8064710607
641228505
2982125533
2917935642
640069331
644736431
8055428960
2982359728
2982144993
2982125533
640753016
8019464579
2506535008
2982210463
2757368757
2631038164
2969707018
2993237328
2969709657
2913333629
638154505
2814189697
2917938226
2517093485
3001082519
650716116
2982447067
2987173778
2982359728
2786603347
2926419744
2926682867
2786603347
2875761023
2875774222
2875945808
2875764432
8065841579
2875771001
2926421799
2875766405
2875924820
648028078
2565958936
2516677840
648028078
2524681530
2509601511
2862991205
640069317
2775522677
2502791347
2524681521
640069317
646564588
2806348881
2860315451
3003306718
2775522677
2515075700
2627894918
2645767454
2835727745
2645767454
2648508503
2913416594
2994895107
2833713283
2918187917
2582630457
2505686610
2994998820
2574187328
2512571833
2505686651
2913351603
2506384653
2582630452
2913351604
2574187336
8001863850
3001940787
8001863850
8065520172
2887782944
2887782944
2999999953
3001940787
2508527214
2508527214
8102355087
637000502
8066300352
8066314433
8074438125
2917941020
2861686208
2860317346
648028058
8066314433
8089670261
2918189590
2540348136
2947454755
2631017808
8075827838
2775522680
8049250981
2654639300
2519953385
640427193
2506843519
8089670261
648028014
2860319591
2861686208
638154500
648028058
2540348136
8046356531
8048089992
8072295970
2860321496
638154504
2651883376
8049250981
2558862858
640427193
2654639292
638154500
2775522680
2914862632
2627857281
2519953392
8074442448
2802495842
8046356531
2636439669
2757325680
2757325680
