Scaffold ID
3300002163 assembled JGI24707J26582_10001791
3300000318 assembled WSSedL1CaDRAFT_10000984
3300003432 assembled JGI20214J51088_10203980
3300001865 assembled JGI2065J20421_1012556
3300002481 assembled JGI24020J35080_1000612
3300001487 assembled rank36_10506733
3300001531 assembled rank43_10104375
3300000318 assembled WSSedL1CaDRAFT_10006713
3300002172 assembled JGI24730J26740_1000141
3300001095 assembled JGI12104J13512_1002359
3300001531 assembled rank43_10157144
3300001865 assembled JGI2065J20421_1000005
3300002498 assembled TOLCLC_10001021
3300002164 assembled JGI24708J26588_10008060
3300001446 assembled JGI20130J15133_1004347
3300001530 assembled rank10_10069604
3300001531 assembled rank43_10301533
3300003541 assembled JGI20214J51650_10025168
3300002175 assembled JGI20166J26741_11894585
3300001487 assembled rank36_10021938
3300001673 assembled NGK4nonrrna_100010
3300000310 assembled WSSedA1Ba2DRAFT_1001388
3300001531 assembled rank43_10562300
3300001673 assembled NGK4nonrrna_100044
3300003664 assembled OilBA1_1000738
3300001345 assembled JGI20171J14444_1003419
3300001688 assembled SAHDGT3000_10000285
3300002498 assembled TOLCLC_10004439
3300003667 assembled LSCM3L_1005266
3300001749 assembled JGI24025J20009_10011380
3300001866 assembled JGI24729J20445_1002912
3300001547 assembled JGI20215J15232_1002915
3300001682 assembled SAHD_10006787
3300001095 assembled JGI12104J13512_1000257
3300001866 assembled JGI24729J20445_1003648
3300001871 assembled JGI24133J20442_1020071
3300001486 assembled rank04_10074998
3300001096 assembled JGI11944J13513_1000584
3300001479 assembled rank34_1035864
3300002450 assembled JGI24695J34938_10044062
3300002163 assembled JGI24707J26582_10004663
3300000094 assembled WSSedA1TDRAFT_c006929
3300001869 assembled JGI24147J20444_1024324
3300002966 assembled JGI24721J44947_10022687
3300002174 assembled JGI24710J26742_10005638
3300002172 assembled JGI24730J26740_1002080
3300000062 assembled IMNBL1DRAFT_c0000069
3300001096 assembled JGI11944J13513_1000307
3300002180 assembled JGI24724J26744_10020283
3300003667 assembled LSCM3L_1010713
3300002551 assembled JGI24135J36437_1000102
3300002550 assembled JGI24131J36419_10025109
3300002977 assembled soap12_1052462
3300002821 assembled Iso3TCLC_10000215
3300002163 assembled JGI24707J26582_10026238
3300003663 assembled WaterBA2_1020237
3300002168 assembled JGI24712J26585_10026512
2088090024 assembled MXSH_contig04904
3300000557 assembled SL_8KL_010_SEDDRAFT_10000399
3300001688 assembled SAHDGT3000_10010230
3300000114 assembled IMNBL3_c10000335
3300000477 assembled SL_5KL_010_SEDDRAFT_10002773
3300003541 assembled JGI20214J51650_10184824
3300001485 assembled rank08_10047458
3300001410 assembled JGI20179J14886_1000352
3300001688 assembled SAHDGT3000_10000722
3300002166 assembled JGI24713J26584_10005068
3300002989 assembled JGI24143J45723_1015901
3300001682 assembled SAHD_10030822
3300002481 assembled JGI24020J35080_1000969
3300000866 assembled JzSedJan11_1021043
3300003432 assembled JGI20214J51088_10009744
3300001682 assembled SAHD_10000285
3300002505 assembled JGI24704J35079_10000631
3300002569 assembled JGI24136J36422_10006618
3300001446 assembled JGI20130J15133_1000077
3300002498 assembled TOLCLC_10000307
3300001487 assembled rank36_10174516
3300001453 assembled JGI20197J15136_1001316
3300002182 assembled JGI24721J26819_10012722
3300000114 assembled IMNBL3_c10014505
3300001688 assembled SAHDGT3000_10000493
3300002174 assembled JGI24710J26742_10001604
3300002462 assembled JGI24702J35022_10045405
3300001487 assembled rank36_10023031
3300000062 assembled IMNBL1DRAFT_c0014310
3300000230 assembled TB_GS10_10DRAFT_10013164
3300003664 assembled OilBA1_1000189
3300002103 assembled JGI24147J26652_1010270
3300001868 assembled JGI24146J20443_1001826
3300002963 assembled JGI1652J44930_10000124
3300002308 assembled JGI20171J29575_12568752
3300001866 assembled JGI24729J20445_1000150
3300002125 assembled JGI20165J26630_10003259
3300002961 assembled JGI11641J44799_10010436
3300001688 assembled SAHDGT3000_10006787
3300003664 assembled OilBA1_1003448
3300001095 assembled JGI12104J13512_1001158
3300050645 assembled Ga0531112_001001
3300033170 assembled Ga0334884_1056514
3300041747 assembled Ga0452019_0152807
3300037455 assembled Ga0394157_0052040
3300036958 assembled Ga0377216_085218
3300057048 assembled Ga0568852_0018237
3300035051 assembled Ga0376523_008690
3300042272 assembled Ga0451655_026137
3300035179 assembled Ga0373630_0139805
3300033170 assembled Ga0334884_1020710
3300042087 assembled Ga0466254_065428
3300035379 assembled Ga0393876_09151
3300043569 assembled Ga0453687_121704
3300041859 assembled Ga0452077_0377181
3300042910 assembled Ga0453288_1839
3300043030 assembled Ga0484706_000254
3300057034 assembled Ga0568873_0000856
3300048069 assembled Ga0497330_015983
3300032021 assembled Ga0326356_1004833
3300035640 assembled Ga0394087_09940
3300051527 assembled Ga0527631_019920
3300031485 assembled Ga0325302_1009727
3300049644 assembled Ga0499522_005753
3300048838 assembled Ga0498922_0069318
3300042608 assembled Ga0466721_186905
3300031876 assembled Ga0315310_10001476
3300060291 assembled Ga0568894_0030798
3300037067 assembled Ga0378408_0577781
3300033166 assembled Ga0334900_1007489
3300050014 assembled Ga0494704_086693
3300037067 assembled Ga0378408_0016647
3300051618 assembled Ga0527691_022600
3300051632 assembled Ga0527714_003458
3300046704 assembled Ga0494763_0068173
3300048579 assembled Ga0498946_121221
3300051514 assembled Ga0527694_006714
3300045478 assembled Ga0495029_052103
3300044801 assembled Ga0480579_035938
3300046483 assembled Ga0495437_012150
3300033161 assembled Ga0334893_1001140
3300035436 assembled Ga0394079_12569
3300033178 assembled Ga0334885_1001341
3300049437 assembled Ga0496018_0141954
3300048599 assembled Ga0498940_0022348
3300036932 assembled Ga0334849_043970
3300036884 assembled Ga0334813_014151
3300058959 assembled Ga0499524_006419
3300031926 assembled Ga0326334_100120
3300031885 assembled Ga0315285_10019279
3300031997 assembled Ga0315278_10064392
3300037175 assembled Ga0395643_005805
3300038988 assembled Ga0416724_51786
3300038952 assembled Ga0401129_0040674
3300048780 assembled Ga0495364_001084
3300034981 assembled Ga0334967_010187
3300032046 assembled Ga0315289_10043915
3300035701 assembled Ga0373625_0081280
3300056797 assembled Ga0558075_0005088
3300048599 assembled Ga0498940_0139282
3300036963 assembled Ga0377222_033186
3300044556 assembled Ga0455775_023838
3300048574 assembled Ga0498941_131661
3300049646 assembled Ga0499525_001572
3300032829 assembled Ga0335070_10235608
3300038403 assembled Ga0436461_0023316
3300033521 assembled Ga0316616_100035732
3300042270 assembled Ga0451653_000874
3300061472 assembled Ga0568889_0022369
3300035541 assembled Ga0376503_026706
3300051207 assembled Ga0526688_0101405
3300038986 assembled Ga0395528_000969
3300032053 assembled Ga0315284_10202343
3300042268 assembled Ga0451651_013907
3300056753 assembled Ga0558069_0003816
3300037512 assembled Ga0400026_0057608
3300033817 assembled Ga0373875_007772
3300060291 assembled Ga0568894_0009396
3300035558 assembled Ga0394083_10282
3300037162 assembled Ga0395626_0001590
3300038986 assembled Ga0395528_003160
3300035377 assembled Ga0393872_12433
3300038679 assembled Ga0401391_033195
3300058959 assembled Ga0499524_007079
3300033169 assembled Ga0334887_1010747
3300035545 assembled Ga0376507_007448
3300032931 assembled Ga0346524_10575095
3300045008 assembled Ga0438309_0005736
