taxon_oid
8075062002
8075062002
8075063904
8071351734
2651869834
8071351734
8075063904
2982334219
2982334219
2835723613
8019462135
8046181379
2627854269
2939866076
2667527399
8088452847
2547132058
646311943
8056003133
643886144
2654587756
2547132052
2754412591
8074124301
2593339167
2547132061
2547132065
2547132066
8074121959
2547132071
2593339150
2547132068
2667527398
2554235424
2540341183
643886215
2786546169
2547132062
2547132055
2630968343
2540341115
2622736425
637000163
2547132063
2681812966
2547132064
2547132053
2698536704
2681812966
2593339150
2547132060
2547132056
2547132069
8065622890
8016753296
2608642196
2756170388
2684622742
2595698250
8056005180
2547132056
2630968343
2684622743
2518645582
2684622741
2571042922
2547132057
2660238307
2684622741
2547132054
2622736425
2786546169
2684622740
2547132067
2593339167
2622736427
2547132070
2654587756
2524023089
2547132059
2634166439
2511231210
2518645528
2515154041
2563366543
640753014
650716052
2835590129
2540341077
2835590129
637000162
2860323381
640069316
650716052
643348525
2651869866
637000161
2987171229
2987171229
2913397459
2913397459
2883920249
638154505
2554235511
640753036
646564547
8064710606
2506520039
2987176344
2757320857
2993239882
3001527010
2982447067
2519103186
2642422537
650716056
2993239882
2939863574
646311944
646564549
646311944
646564548
2775506919
8061961706
2913378003
2519103186
2982210430
2917935641
650716056
640069318
646564548
2642422540
2939508084
2775506919
638154508
640753034
638154505
2987173778
2993237328
2917938226
2939508084
8064710606
641228496
2982125533
2917935641
640069318
644736385
8055428857
2982359728
2982144988
2982125533
640753035
8019464579
2506520039
2982210430
2757320861
2630968972
2969707018
2993237328
2969709657
2913333627
638154507
2814123256
2917938226
2517093008
3001082518
650716055
2982447067
2987173778
2982359728
2786546529
2926419736
2926682867
2786546529
2875761016
2875774173
2875945697
2875764417
8065841578
2875770995
2926421783
2875766385
2875924814
648028040
2565956510
2516653088
648028040
2524614668
2509601008
2862991205
640069317
2775506917
2502790017
2524614668
640069317
646564550
2806310721
2860315451
3003306666
2775506917
2515075008
2627853861
2645727909
2835727744
2645727909
2648501188
2913416594
2994895097
2833713283
2918187917
2582580744
2505679073
2994998811
2574179771
2512564055
2505679075
2913351602
2506381025
2582580744
2913351602
2574179771
8001863849
3001940787
8001863849
8065520172
2887782944
2887782944
2999999831
3001940787
2508501105
2508501105
8102355018
637000164
8066300336
8066314433
8074438109
2917941020
2861686208
2860317346
648028041
8066314433
8089670261
2918189590
2540341105
2947454755
2630968729
8075827838
2775506920
8049250981
2654588138
2519899733
640427121
2506783068
8089670261
648028039
2860319591
2861686208
638154510
648028041
2540341105
8046356531
8048089981
8072295970
2860321496
638154509
2651869595
8049250981
2558860120
640427121
2654588138
638154510
2775506920
2914862632
2627853524
2519899733
8074442435
2802429591
8046356531
2636415612
2757320366
2757320366
650716054
