Scaffold ID
3300035200 assembled Ga0376963_276017
3300039258 assembled Ga0427926_011530
3300033176 assembled Ga0334886_1027598
3300038418 assembled Ga0427942_000654
3300056811 assembled Ga0558071_0000706
3300035381 assembled Ga0393878_12483
3300051206 assembled Ga0526687_0013985
3300056902 assembled Ga0568906_0001091
3300031746 assembled Ga0315293_10024149
3300036593 assembled Ga0377185_000631
3300056895 assembled Ga0568867_0016456
3300056977 assembled Ga0558062_0000597
3300057024 assembled Ga0568885_0026305
3300054038 assembled nmdc:mga00971_719_c1
3300057032 assembled Ga0568849_0000456
3300045006 assembled Ga0438302_0141579
3300054094 assembled nmdc:mga0tp58_1660_c1
3300038402 assembled Ga0436460_0039151
3300054087 assembled nmdc:mga0rg74_19_c1
3300041963 assembled Ga0456193_001567
3300046485 assembled Ga0495440_0068261
3300054062 assembled nmdc:mga0bn46_7_c1
3300054073 assembled nmdc:mga0j019_18878_c1
3300035659 assembled Ga0373628_0011840
3300042621 assembled Ga0466729_101232
3300038464 assembled Ga0436667_077412
3300056895 assembled Ga0568867_0025040
3300035526 assembled Ga0376488_001442
3300033433 assembled Ga0326726_10000639
3300035148 assembled Ga0376962_011961
3300057308 assembled Ga0583561_0071675
3300054093 assembled nmdc:mga0tf79_7378_c1
3300037528 assembled Ga0334897_001562
3300035105 assembled Ga0376529_000916
3300038793 assembled Ga0415129_816940
3300037043 assembled Ga0377233_132702
3300036940 assembled Ga0377182_033975
3300035561 assembled Ga0394202_000055
3300045780 assembled Ga0486847_008961
3300035660 assembled Ga0373629_0013594
3300035523 assembled Ga0376481_000211
3300032897 assembled Ga0335071_10064948
3300044273 assembled Ga0467084_002393
3300037455 assembled Ga0394157_0017461
3300051513 assembled Ga0527686_005295
3300032118 assembled Ga0315277_10066995
3300033172 assembled Ga0334888_1000568
3300037198 assembled Ga0395635_0026630
3300035701 assembled Ga0373625_0001295
3300033487 assembled Ga0316630_10038262
3300033983 assembled Ga0371488_0030419
3300044476 assembled Ga0436617_0029264
3300033150 assembled Ga0366835_1015510
3300060608 assembled Ga0592794_0001549
3300046710 assembled Ga0494753_0000383
3300032069 assembled Ga0315282_10042201
3300051226 assembled Ga0497293_000005
3300051506 assembled Ga0527669_034418
3300056902 assembled Ga0568906_0198963
3300051508 assembled Ga0527681_005620
3300057012 assembled Ga0568862_0010938
3300044848 assembled Ga0436556_038791
3300032676 assembled Ga0316229_1067730
3300032118 assembled Ga0315277_10286465
3300035701 assembled Ga0373625_0029331
3300045916 assembled Ga0496408_003537
3300046703 assembled Ga0494758_0039233
3300042598 assembled Ga0466701_028139
3300050031 assembled Ga0495400_022020
3300049914 assembled Ga0494770_0025861
3300051208 assembled Ga0526689_0000547
3300056905 assembled Ga0568917_0134334
3300035051 assembled Ga0376523_005873
3300035529 assembled Ga0376491_03038
3300051196 assembled Ga0528493_0164882
3300041664 assembled Ga0451921_0696881
3300035492 assembled Ga0376445_002088
3300037103 assembled Ga0395702_001019
3300037843 assembled Ga0427918_0002507
3300051218 assembled Ga0496794_001732
3300035524 assembled Ga0376486_010367
3300035527 assembled Ga0376489_000015
3300051217 assembled Ga0495690_00856
3300051208 assembled Ga0526689_0005725
3300035525 assembled Ga0376487_000110
3300033172 assembled Ga0334888_1000082
3300033162 assembled Ga0334901_1000605
3300057045 assembled Ga0568912_0000087
3300050582 assembled Ga0531114_001173
3300033171 assembled Ga0334895_1037969
3300052313 assembled Ga0528637_005118
3300057024 assembled Ga0568885_0076929
3300038743 assembled Ga0417229_000040
3300031834 assembled Ga0315290_10016740
3300057031 assembled Ga0568840_0005474
3300044712 assembled Ga0453684_0525553
3300054106 assembled nmdc:mga0zt51_410_c1
3300038420 assembled Ga0427954_0016806
3300037049 assembled Ga0334846_025464
3300056905 assembled Ga0568917_0016232
3300051019 assembled Ga0526686_0239746
3300037454 assembled Ga0394156_0132779
3300056797 assembled Ga0558075_0000442
3300038451 assembled Ga0427963_0019377
3300051094 assembled Ga0480578_0114386
3300049560 assembled Ga0494792_003738
3300048772 assembled Ga0494739_005534
3300042988 assembled Ga0451687_0035605
3300049640 assembled Ga0499518_005973
3300050336 assembled Ga0528475_001732
3300051196 assembled Ga0528493_0000167
3300032118 assembled Ga0315277_10101986
3300051835 assembled Ga0528612_000185
3300036958 assembled Ga0377216_073426
3300035051 assembled Ga0376523_020334
3300033388 assembled Ga0370355_1008029
3300044712 assembled Ga0453684_0050540
3300036947 assembled Ga0377204_003566
3300035532 assembled Ga0376494_005351
3300042550 assembled Ga0466656_258454
3300045006 assembled Ga0438302_0000031
3300038451 assembled Ga0427963_0058166
3300050582 assembled Ga0531114_002851
3300051813 assembled Ga0528663_015236
3300042276 assembled Ga0451659_095855
3300042611 assembled Ga0466697_017590
3300057050 assembled Ga0568865_0094328
3300039501 assembled Ga0435825_005218
3300056888 assembled Ga0568905_0006651
3300051019 assembled Ga0526686_0146232
3300033172 assembled Ga0334888_1001660
3300054077 assembled nmdc:mga0k893_1434_c1
3300037109 assembled Ga0395722_0006866
3300038423 assembled Ga0427934_0001344
3300033232 assembled Ga0369713_1000037
3300051046 assembled Ga0527657_001563
3300038975 assembled Ga0416723_00800
3300032883 assembled Ga0346505_10897165
3300033175 assembled Ga0334890_1010099
3300050035 assembled Ga0495427_015568
3300050334 assembled Ga0528474_001184
3300045455 assembled Ga0484006_000535
3300056883 assembled Ga0568879_0030244
3300042615 assembled Ga0466711_247046
3300035493 assembled Ga0376446_001502
3300051047 assembled Ga0527658_004346
3300036930 assembled Ga0334841_046627
3300045557 assembled Ga0495748_000004
3300051055 assembled Ga0527671_008145
3300048049 assembled Ga0497342_009632
3300042261 assembled Ga0451520_0042375
3300051207 assembled Ga0526688_0049778
3300056996 assembled Ga0568866_0002741
3300052306 assembled Ga0527688_001540
3300043175 assembled Ga0484856_0027103
3300056811 assembled Ga0558071_0005297
3300037212 assembled Ga0395678_0052802
3300054060 assembled nmdc:mga0b303_545_c1
3300043544 assembled Ga0453690_031063
3300037047 assembled Ga0377239_000006
3300041764 assembled Ga0452049_2035348
3300051016 assembled Ga0527615_0021262
3300046503 assembled Ga0495434_014651
3300045144 assembled Ga0438307_0039464
3300051616 assembled Ga0527668_025199
3300038450 assembled Ga0427959_0001952
3300045917 assembled Ga0496409_0050237
3300038475 assembled Ga0436670_0005805
3300033177 assembled Ga0334883_1021219
3300045735 assembled Ga0484974_0001723
3300044673 assembled Ga0453683_0071405
3300050335 assembled Ga0528473_004462
3300057056 assembled Ga0568853_0171579
3300050213 assembled Ga0502773_0046231
3300037455 assembled Ga0394157_0380252
3300048576 assembled Ga0498943_083766
3300031707 assembled Ga0315291_10051247
3300042599 assembled Ga0466706_125907
3300036947 assembled Ga0377204_000018
2189573022 assembled PRSSG2_Sequence0000011953
2140918006 assembled ConsensusfromContig1854
2189573022 assembled PRSSG2_Sequence0000006534
7000000193 assembled SRS048870_WUGC_scaffold_51117
2189573022 assembled PRSSG2_Sequence0000000688
2162886008 assembled PRSSGFe2_Sequence0000007335
2162886008 assembled PRSSGFe2_Sequence0000005809
2124908004 assembled PBDC3_scaffold00686
2065487005 assembled mockstg_il_ca_ctg120028281648
2065487005 assembled mockstg_il_ca_ctg120028281648
2065487006 assembled mockstg_il_newbler_contig00506
2065487006 assembled mockstg_il_newbler_contig00582
2065487008 assembled mocke_il_soapa_contig_70217
2081372008 assembled TAcon_WLES1-4.Sanger.454shreds._C1324
2081372008 assembled TAcon_WLES1-4.Sanger.454shreds._C900
2065487007 assembled mocke_il_soapb_contig_68041
2065487003 assembled mockstg_il_soap_contig_270
2065487007 assembled mocke_il_soapb_contig_10839
2065487002 assembled mockstg_il_velvet_contig_1523
2065487009 assembled mocke_il_newa_contig06160
2081372008 assembled TAcon_WLES1-4.Sanger.454shreds._C13283
2048955004 assembled TAmother_contig06518
2065487003 assembled mockstg_il_soap_contig_762
2081372008 assembled TAcon_WLES1-4.Sanger.454shreds._C13244
