Scaffold ID
3300041418 assembled Ga0439244_0067096
3300031919 assembled Ga0326327_1000076
3300054091 assembled nmdc:mga0s996_5592_c1
3300051060 assembled Ga0527677_035248
3300037067 assembled Ga0378408_0003896
3300035488 assembled Ga0394027_14806
3300048824 assembled Ga0495404_022048
3300052294 assembled Ga0528638_006957
3300033176 assembled Ga0334886_1001469
3300039412 assembled Ga0427922_0212620
3300033145 assembled Ga0366840_1000164
3300051504 assembled Ga0527662_000532
3300049721 assembled Ga0495416_0032227
3300031260 assembled Ga0325117_102442
3300033991 assembled Ga0334965_0059155
3300056902 assembled Ga0568906_0004839
3300033983 assembled Ga0371488_0064872
3300042270 assembled Ga0451653_001336
3300040734 assembled Ga0439194_0001787
3300037067 assembled Ga0378408_0018901
3300052918 assembled Ga0480581_000515
3300051226 assembled Ga0497293_000097
3300045873 assembled Ga0496362_001636
3300038974 assembled Ga0416721_018051
3300054098 assembled nmdc:mga0vd86_56_c1
3300037461 assembled Ga0392394_0031561
3300056798 assembled Ga0558076_0071720
3300031772 assembled Ga0315288_10339596
3300037880 assembled Ga0394678_21891
3300038675 assembled Ga0416708_000095
3300033178 assembled Ga0334885_1008719
3300033176 assembled Ga0334886_1015024
3300041577 assembled Ga0451927_2495033
3300035688 assembled Ga0373626_0097471
3300044802 assembled Ga0480582_0041109
3300050123 assembled Ga0500012_005793
3300052285 assembled Ga0528627_000421
3300034090 assembled Ga0326723_0000211
3300033148 assembled Ga0366832_1010264
3300041848 assembled Ga0452067_0491575
3300048043 assembled Ga0497334_000121
3300031707 assembled Ga0315291_10074081
3300038675 assembled Ga0416708_000837
3300032797 assembled Ga0346507_10783027
3300033174 assembled Ga0334882_1000029
3300051037 assembled Ga0527647_004462
3300037161 assembled Ga0395624_009365
3300045917 assembled Ga0496409_0000201
3300051018 assembled Ga0527619_0192784
3300036906 assembled Ga0334865_000074
3300048041 assembled Ga0497331_000569
3300041719 assembled Ga0452001_0369810
3300036912 assembled Ga0334876_011113
3300044572 assembled Ga0484310_084055
3300038466 assembled Ga0394676_22609
3300035037 assembled Ga0376511_000031
3300051226 assembled Ga0497293_000913
3300035536 assembled Ga0376498_003174
3300037356 assembled Ga0395723_0021231
3300033982 assembled Ga0371487_0038684
3300036885 assembled Ga0334823_000733
3300047180 assembled Ga0494788_022662
3300033405 assembled Ga0326727_10003105
3300051499 assembled Ga0527635_002636
3300037063 assembled Ga0395694_0032294
3300058959 assembled Ga0499524_007734
3300033167 assembled Ga0334898_1000586
3300033150 assembled Ga0366835_1006941
3300031990 assembled Ga0326358_1000205
3300033145 assembled Ga0366840_1000240
3300033165 assembled Ga0334892_1000413
3300049784 assembled Ga0496024_017981
3300032892 assembled Ga0335081_10519886
3300039221 assembled Ga0416818_0884318
3300041552 assembled Ga0451881_1621926
3300051056 assembled Ga0527672_019619
3300054054 assembled nmdc:mga09t29_2872_c1
3300052284 assembled Ga0528626_000058
3300035494 assembled Ga0376447_040790
3300052284 assembled Ga0528626_000058
3300045454 assembled Ga0484005_002292
