Scaffold ID
3300033162 assembled Ga0334901_1017844
3300038580 assembled Ga0395501_01046
3300041570 assembled Ga0451897_0693851
3300057034 assembled Ga0568873_0011666
3300051161 assembled Ga0526684_0127171
3300038473 assembled Ga0436660_0038166
3300049641 assembled Ga0499519_003561
3300042271 assembled Ga0451654_025883
3300032795 assembled Ga0346504_10217195
3300035378 assembled Ga0393875_21793
3300033174 assembled Ga0334882_1054180
3300044820 assembled Ga0480566_0003429
3300038552 assembled Ga0436465_0087798
3300037461 assembled Ga0392394_0418347
3300056674 assembled Ga0558067_0005694
3300054089 assembled nmdc:mga0ry32_6851_c1
3300048760 assembled Ga0395703_0000096
3300050392 assembled Ga0506674_004691
3300045275 assembled Ga0438306_0003098
3300033178 assembled Ga0334885_1000788
3300056870 assembled Ga0562386_00042
3300033165 assembled Ga0334892_1000269
