Scaffold ID
3300026311 assembled Ga0209723_1028767
3300018046 assembled Ga0187851_10000972
3300026252 assembled Ga0209722_1000084
3300021400 assembled Ga0224422_11425299
3300028907 assembled Ga0302252_1004002
3300009667 assembled Ga0116147_1005467
3300029781 assembled Ga0167330_1003818
3300039139 assembled Ga0245634_00250
3300028920 assembled Ga0272441_10164645
3300030230 assembled Ga0302207_1007505
3300038849 assembled Ga0246691_000561
3300014502 assembled Ga0182021_10682204
3300009502 assembled Ga0114951_10000979
3300012964 assembled Ga0153916_10000303
3300029379 assembled Ga0243906_1000024
3300021326 assembled Ga0214518_102781
3300038321 assembled Ga0134857_000254
3300014258 assembled Ga0075315_1000486
3300029595 assembled Ga0245140_102321
3300027051 assembled Ga0209269_1000915
3300025159 assembled Ga0209619_10014633
3300024253 assembled Ga0261704_121035
3300009168 assembled Ga0105104_10087565
3300012983 assembled Ga0123349_10014329
3300028641 assembled Ga0302239_1007449
3300010332 assembled Ga0116200_10134630
3300021561 assembled Ga0226655_10014597
3300025847 assembled Ga0209607_1005580
3300031565 assembled Ga0307379_10034056
3300009870 assembled Ga0131092_10080291
3300027792 assembled Ga0209287_10010944
3300028833 assembled Ga0247610_10083269
3300013885 assembled Ga0181305_100104
3300029823 assembled Ga0134844_100020
3300021467 assembled Ga0190334_1039184
3300035432 assembled Ga0119855_00125
3300026554 assembled Ga0265407_1000240
3300029394 assembled Ga0243997_1000079
3300026178 assembled Ga0265421_109209
3300021561 assembled Ga0226655_10071267
3300020813 assembled Ga0214086_1455501
3300009643 assembled Ga0116110_1000001
3300017688 assembled Ga0180017_100871
3300028734 assembled Ga0302206_1004939
3300029441 assembled Ga0243753_1002954
3300034524 assembled Ga0310146_00004
3300029905 assembled Ga0247327_1000002
3300021387 assembled Ga0223845_12273427
3300010167 assembled Ga0123353_10765880
3300026177 assembled Ga0265451_100171
3300010273 assembled Ga0134096_1000308
3300025902 assembled Ga0209202_1013897
3300028567 assembled Ga0255342_1003454
3300026250 assembled Ga0209612_1000597
3300009653 assembled Ga0116169_1000299
3300028677 assembled Ga0255346_1022395
3300029446 assembled Ga0167332_1000519
3300007635 assembled Ga0102925_1000215
3300031992 assembled Ga0310694_10088292
3300026141 assembled Ga0265404_134607
3300038336 assembled Ga0246098_00007
3300028903 assembled Ga0302250_1002350
3300029288 assembled Ga0265297_10001609
3300028582 assembled Ga0268360_1010422
3300025657 assembled Ga0208823_1000002
3300014491 assembled Ga0182014_10016876
3300031673 assembled Ga0307377_10008007
3300025469 assembled Ga0208687_1000042
3300009591 assembled Ga0105155_1020115
3300013883 assembled Ga0181297_100021
3300026250 assembled Ga0209612_1002060
3300023091 assembled Ga0224559_1008072
3300023091 assembled Ga0224559_1000856
3300027958 assembled Ga0209749_1000001
3300029775 assembled Ga0134843_1000025
3300009301 assembled Ga0116003_1001303
3300029812 assembled Ga0311295_1404947
3300032516 assembled Ga0315273_10006793
3300027566 assembled Ga0209639_1000590
3300021603 assembled Ga0226659_10005692
3300026450 assembled Ga0247847_1000385
3300009663 assembled Ga0116181_1001713
3300017943 assembled Ga0187819_10047048
3300037670 assembled Ga0310931_000241
3300009715 assembled Ga0116160_1002713
3300022831 assembled Ga0224517_1000005
3300025461 assembled Ga0208851_1000642
3300035338 assembled Ga0119852_05064
3300025609 assembled Ga0209608_1000431
3300025724 assembled Ga0208196_1000629
3300014261 assembled Ga0075360_1008330
3300035643 assembled Ga0314860_0010430
3300016738 assembled Ga0183096_1000018
3300021326 assembled Ga0214518_101098
3300010287 assembled Ga0134094_1000336
3300032401 assembled Ga0315275_10278835
3300009685 assembled Ga0116142_10003796
3300028326 assembled Ga0268263_1000010
3300009768 assembled Ga0116193_1000522
3300018020 assembled Ga0187861_10084673
3300026155 assembled Ga0265411_1002278
3300026160 assembled Ga0265420_156985
3300031994 assembled Ga0310691_10234560
3300009760 assembled Ga0116131_1004970
3300025618 assembled Ga0208693_1000002
3300023091 assembled Ga0224559_1027800
3300029603 assembled Ga0245139_101302
3300021285 assembled Ga0214509_1006409
3300026549 assembled Ga0256404_1024956
