Scaffold ID
3300057000 assembled Ga0568842_0011999
3300033170 assembled Ga0334884_1002161
3300049722 assembled Ga0495417_0023675
3300038474 assembled Ga0436663_0033620
3300035447 assembled Ga0394084_00738
3300050014 assembled Ga0494704_005383
3300035494 assembled Ga0376447_002380
3300057014 assembled Ga0568896_0005695
3300051028 assembled Ga0527636_000113
3300050342 assembled Ga0527077_0361
3300041963 assembled Ga0456193_032670
3300037820 assembled Ga0394139_00242
3300048039 assembled Ga0497328_002479
3300051038 assembled Ga0527648_032522
3300039307 assembled Ga0427938_0008754
3300047198 assembled Ga0494780_020625
3300041896 assembled Ga0452103_0491010
3300037041 assembled Ga0393262_0085111
3300048599 assembled Ga0498940_0033712
3300033155 assembled Ga0366827_1067376
3300038417 assembled Ga0427931_0000930
3300039257 assembled Ga0427925_000002
3300051622 assembled Ga0527698_000891
3300042624 assembled Ga0466735_013510
3300038450 assembled Ga0427959_0000605
3300034081 assembled Ga0373911_000553
3300033169 assembled Ga0334887_1004647
3300035638 assembled Ga0394081_03175
3300031921 assembled Ga0326329_1000001
3300044580 assembled Ga0485776_0006344
3300033176 assembled Ga0334886_1001459
3300040952 assembled Ga0451423_023752
3300050336 assembled Ga0528475_005060
3300050587 assembled Ga0531111_001349
3300038558 assembled Ga0436470_0000523
3300054100 assembled nmdc:mga0wn63_132041_c1
3300035448 assembled Ga0394086_04021
3300050373 assembled Ga0506669_013557
3300038475 assembled Ga0436670_0020068
3300035148 assembled Ga0376962_276964
3300032783 assembled Ga0335079_10022811
3300051818 assembled Ga0528670_004252
3300033486 assembled Ga0316624_10262520
3300051019 assembled Ga0526686_0010340
3300033165 assembled Ga0334892_1049121
3300035537 assembled Ga0376499_000213
3300050015 assembled Ga0494705_0019990
3300048050 assembled Ga0497343_004749
3300031936 assembled Ga0326354_1002064
3300031772 assembled Ga0315288_10056055
3300048040 assembled Ga0497329_003715
3300044823 assembled Ga0480574_026428
3300050334 assembled Ga0528474_000314
3300042902 assembled Ga0455840_0005778
3300059832 assembled Ga0556701_001422
3300057045 assembled Ga0568912_0008404
3300056902 assembled Ga0568906_0016861
3300031834 assembled Ga0315290_10155332
3300059599 assembled Ga0568901_0172468
3300036931 assembled Ga0334845_0001048
3300052283 assembled Ga0528625_001112
3300033150 assembled Ga0366835_1006098
3300042086 assembled Ga0466253_087883
3300042622 assembled Ga0466731_265808
3300045008 assembled Ga0438309_0000782
3300041830 assembled Ga0452055_0704701
3300033004 assembled Ga0335084_10455845
3300045900 assembled Ga0496363_0000476
3300035581 assembled Ga0393586_1197604
3300057059 assembled Ga0573184_000061
3300036885 assembled Ga0334823_027831
3300033175 assembled Ga0334890_1011135
3300045683 assembled Ga0495031_096997
3300041556 assembled Ga0451903_0253511
3300050024 assembled Ga0494732_0008900
3300033162 assembled Ga0334901_1012131
3300033164 assembled Ga0334894_1000506
3300035494 assembled Ga0376447_060775
3300057010 assembled Ga0568860_0005333
3300056902 assembled Ga0568906_0011473
3300052722 assembled Ga0526692_0076939
3300033173 assembled Ga0334889_1001140
3300032892 assembled Ga0335081_10037331
3300042965 assembled Ga0453286_000065
3300032897 assembled Ga0335071_10109474
3300040942 assembled Ga0439233_0000019
3300051802 assembled Ga0528650_004000
3300038425 assembled Ga0427939_0000493
3300033171 assembled Ga0334895_1010501
3300046484 assembled Ga0495438_0110272
3300048599 assembled Ga0498940_0000046
3300038993 assembled Ga0416810_1539434
3300044508 assembled Ga0436548_0025221
3300052283 assembled Ga0528625_000013
3300044508 assembled Ga0436548_0043149
3300060621 assembled Ga0568923_0002129
3300045046 assembled Ga0436621_003118
3300048827 assembled Ga0495409_005025
3300056897 assembled Ga0568878_0235779
3300037455 assembled Ga0394157_0321625
3300038438 assembled Ga0394674_21981
3300032829 assembled Ga0335070_10139269
3300033434 assembled Ga0316613_10178353
3300046699 assembled Ga0494748_014576
3300049647 assembled Ga0499526_022633
3300056870 assembled Ga0562386_02708
3300037213 assembled Ga0395679_024887
3300033170 assembled Ga0334884_1009475
3300045117 assembled Ga0438314_0000444
3300049560 assembled Ga0494792_005344
3300033521 assembled Ga0316616_100069687
3300056888 assembled Ga0568905_0384065
3300033173 assembled Ga0334889_1001328
3300047182 assembled Ga0494793_0001479
3300051503 assembled Ga0527659_001198
3300054101 assembled nmdc:mga0ws51_975_c1
3300031920 assembled Ga0326328_10000102
3300032797 assembled Ga0346507_10300548
3300036887 assembled Ga0334829_004916
3300037067 assembled Ga0378408_0025126
3300057014 assembled Ga0568896_0216828
3300033177 assembled Ga0334883_1044637
3300035688 assembled Ga0373626_0027761
3300056888 assembled Ga0568905_0002830
3300045006 assembled Ga0438302_0009429
3300051044 assembled Ga0527654_018884
3300049437 assembled Ga0496018_0108997
3300042592 assembled Ga0466693_134898
3300033144 assembled Ga0366838_1005250
3300041753 assembled Ga0452033_1761351
3300034793 assembled Ga0376951_01029
3300050336 assembled Ga0528475_000764
3300051053 assembled Ga0527667_013439
3300031485 assembled Ga0325302_1067403
3300037207 assembled Ga0395671_062680
3300033176 assembled Ga0334886_1000718
3300035540 assembled Ga0376502_003759
3300036889 assembled Ga0334831_002569
3300031898 assembled Ga0315312_1029963
3300051843 assembled Ga0528646_000906
3300058954 assembled Ga0499527_000017
3300051644 assembled Ga0531542_0037456
3300041892 assembled Ga0452073_0264092
3300037045 assembled Ga0377235_002980
3300032070 assembled Ga0315279_10005910
3300054096 assembled nmdc:mga0tz31_8621_c1
3300042602 assembled Ga0466713_072626
3300032897 assembled Ga0335071_10001457
3300033175 assembled Ga0334890_1011974
3300045144 assembled Ga0438307_0000047
3300038418 assembled Ga0427942_000100
3300050020 assembled Ga0494711_0007450
3300051025 assembled Ga0527629_000752
3300033171 assembled Ga0334895_1032590
3300048072 assembled Ga0496014_0049999
3300059410 assembled Ga0577689_006385
3300037211 assembled Ga0395677_022358
3300031772 assembled Ga0315288_10075342
3300050121 assembled Ga0500010_002840
3300051511 assembled Ga0527684_021243
3300037062 assembled Ga0334881_000260
3300031862 assembled Ga0315280_10000108
3300051644 assembled Ga0531542_0005649
3300051631 assembled Ga0527713_003983
3300033145 assembled Ga0366840_1091205
3300033982 assembled Ga0371487_0013268
3300043776 assembled Ga0453630_0000071
3300057050 assembled Ga0568865_0085915
3300048806 assembled Ga0495384_0084118
3300033433 assembled Ga0326726_10106766
3300035335 assembled Ga0393873_00176
3300033172 assembled Ga0334888_1003098
3300035208 assembled Ga0376279_0000947
3300040736 assembled Ga0439196_0004106
3300054107 assembled nmdc:mga0zv48_795_c1
3300035547 assembled Ga0376509_000094
3300035688 assembled Ga0373626_0203691
3300045482 assembled Ga0484004_001366
3300057024 assembled Ga0568885_0066950
3300033482 assembled Ga0316627_100215477
3300037196 assembled Ga0395631_0000146
3300037308 assembled Ga0394872_0026846
3300031260 assembled Ga0325117_171725
3300057014 assembled Ga0568896_0164762
3300051818 assembled Ga0528670_000200
3300050335 assembled Ga0528473_001469
3300035642 assembled Ga0394091_13738
3300045916 assembled Ga0496408_001345
3300042599 assembled Ga0466706_104191
3300035659 assembled Ga0373628_0004375
3300037453 assembled Ga0394155_0085918
3300033406 assembled Ga0316604_10007845
3300034169 assembled Ga0370480_0009815
3300051206 assembled Ga0526687_0117232
