Scaffold ID
3300032020 assembled Ga0315296_10022261
3300047651 assembled Ga0497301_000432
3300041747 assembled Ga0452019_2177942
3300045008 assembled Ga0438309_0000254
3300051041 assembled Ga0527651_008958
3300049640 assembled Ga0499518_007730
3300047651 assembled Ga0497301_022170
3300035529 assembled Ga0376491_02511
3300037224 assembled Ga0395705_000259
3300051045 assembled Ga0527656_000478
3300041581 assembled Ga0451931_0491834
3300051162 assembled Ga0526685_0020352
3300038552 assembled Ga0436465_0063024
3300033151 assembled Ga0366837_1118736
3300049644 assembled Ga0499522_005586
3300041844 assembled Ga0452063_0535266
3300041893 assembled Ga0452075_0508638
3300042611 assembled Ga0466697_270080
3300033145 assembled Ga0366840_1005427
3300036987 assembled Ga0377238_000019
3300038401 assembled Ga0436458_0006911
3300033170 assembled Ga0334884_1001434
3300049640 assembled Ga0499518_069537
3300051630 assembled Ga0527712_002935
3300048040 assembled Ga0497329_001719
3300037047 assembled Ga0377239_004080
3300045755 assembled Ga0495041_01360
3300035036 assembled Ga0376510_00854
3300037164 assembled Ga0395628_0003958
3300045456 assembled Ga0484007_000025
3300056905 assembled Ga0568917_0072390
3300037455 assembled Ga0394157_0308578
3300031919 assembled Ga0326327_1000150
3300035637 assembled Ga0394078_15064
3300037455 assembled Ga0394157_0219006
3300045917 assembled Ga0496409_0004856
3300033145 assembled Ga0366840_1003182
3300054091 assembled nmdc:mga0s996_7811_c1
3300055492 assembled Ga0556686_005862
3300048039 assembled Ga0497328_002066
3300051059 assembled Ga0527675_010349
3300057044 assembled Ga0568899_0153585
3300037067 assembled Ga0378408_0176957
3300051844 assembled Ga0528647_000868
3300038952 assembled Ga0401129_0104974
3300033169 assembled Ga0334887_1004586
3300042654 assembled Ga0466725_167161
3300051048 assembled Ga0527660_000218
3300036912 assembled Ga0334876_023544
3300034686 assembled Ga0334891_004824
3300056905 assembled Ga0568917_0127536
3300032897 assembled Ga0335071_10443962
3300036982 assembled Ga0393266_0125187
3300049639 assembled Ga0499517_019887
3300033165 assembled Ga0334892_1002522
3300048762 assembled Ga0494703_000492
3300033565 assembled Ga0371482_10002244
3300057044 assembled Ga0568899_0222795
3300059599 assembled Ga0568901_0010052
3300035558 assembled Ga0394083_16601
3300033178 assembled Ga0334885_1005513
3300047655 assembled Ga0497306_023907
3300041740 assembled Ga0452021_0644830
3300060291 assembled Ga0568894_0024277
3300033991 assembled Ga0334965_0084080
3300040736 assembled Ga0439196_0000001
3300044798 assembled Ga0480573_000020
3300042781 assembled Ga0482161_01235
3300045880 assembled Ga0496353_000040
3300032770 assembled Ga0335085_10252989
3300031260 assembled Ga0325117_119173
3300042613 assembled Ga0466710_368900
3300035659 assembled Ga0373628_0056320
3300050034 assembled Ga0495424_040036
3300035558 assembled Ga0394083_05983
3300035701 assembled Ga0373625_0007255
3300035701 assembled Ga0373625_0614253
3300051044 assembled Ga0527654_000183
3300057050 assembled Ga0568865_0012231
3300038975 assembled Ga0416723_01386
3300037461 assembled Ga0392394_0026063
3300036949 assembled Ga0377206_042907
3300045117 assembled Ga0438314_0005295
3300035381 assembled Ga0393878_02782
3300036787 assembled Ga0334798_000033
3300038988 assembled Ga0416724_00085
3300042272 assembled Ga0451655_021363
3300034091 assembled Ga0326724_0168716
3300042086 assembled Ga0466253_041201
3300037047 assembled Ga0377239_002061
3300038697 assembled Ga0401162_00046
