taxon_oid
3300032156
3300001784
3300002172
3300002172
3300001749
3300002515
3300000313
3300002166
3300001480
3300001688
3300002505
3300003541
3300001881
3300000840
3300002163
3300001446
3300002172
3300000103
3300002469
3300001866
3300002498
3300003664
3300002504
3300002498
3300002462
3300001095
3300002127
3300001784
3300002963
3300003649
3300001148
3300000062
3300001784
3300001095
3300002446
3300001446
3300002180
3300002174
3300000504
3300003667
3300002462
3300000062
3300001682
3300000838
3300000114
3300001095
3300002569
3300002179
3300000103
3300002171
3300002977
3300000838
3300003541
3300001482
3300001529
3300002163
3300002966
3300002504
3300002549
3300001481
3300003667
3300001368
3300002462
3300001096
3300001096
3300001914
3300001410
3300002966
3300002182
3300002167
3300002963
3300001869
3300002172
3300002989
3300002125
3300001914
3300001866
3300000506
3300003432
3300001749
3300001844
3300002498
3300001682
3300002569
3300001866
3300002171
3300002462
3300002446
3300003666
3300002821
3300001682
3300003660
3300002462
3300002834
3300001750
3300002166
3300002182
3300003664
3300003664
3300001482
3300001854
3300002167
3300003664
3300002171
3300002961
3300002469
3300000563
3300003660
3300001483
3300001881
3300001682
3300001868
3300000533
3300001485
3300001095
3300002504
3300000866
3300002174
3300001096
3300002498
3300001749
3300002164
3300001485
3300001866
3300002966
3300001866
3300003669
3300002174
3300001685
3300001914
3300003218
3300002498
3300002164
3300002462
3300001410
3300000114
3300003432
3300002515
3300002170
3300000309
3300002172
3300001482
3300000477
3300000114
3300001688
3300001682
3300001095
3300002446
3300003910
3300002180
3300001521
3300001865
3300002180
3300001682
3300002481
3300002966
3300002821
3300003665
3300002127
3300002103
3300002167
3300001749
3300000477
3300003369
3300001682
3300002469
3300001688
3300001483
3300000563
3300001865
3300000563
3300001096
3300001784
3300001480
3300002164
3300002170
3300001529
3300002183
3300000062
3300002481
3300001866
3300002966
3300001914
3300001914
3300003667
3300003369
3300002551
3300001096
3300002179
3300003332
3300001095
3300001688
3300001784
3300002569
3300002180
3300002961
3300000557
3300001096
3300002173
3300001368
3300002166
3300002173
3300002163
3300000318
3300003432
3300001865
3300002481
3300001487
3300001531
3300000318
3300002172
3300001095
3300001531
3300001865
3300002498
3300002164
3300001446
3300001530
3300001531
3300003541
3300002175
3300001487
3300001673
3300000310
3300001531
3300001673
3300003664
3300001345
3300001688
3300002498
3300003667
3300001749
3300001866
3300001547
3300001682
3300001095
3300001866
3300001871
3300001486
3300001096
3300001479
3300002450
3300002163
3300000094
3300001869
3300002966
3300002174
3300002172
3300000062
3300001096
3300002180
3300003667
3300002551
3300002550
3300002977
3300002821
3300002163
3300003663
3300002168
2088090024
3300000557
3300001688
3300000114
3300000477
3300003541
3300001485
3300001410
3300001688
3300002166
3300002989
3300001682
3300002481
3300000866
3300003432
3300001682
3300002505
3300002569
3300001446
3300002498
3300001487
3300001453
3300002182
3300000114
3300001688
3300002174
3300002462
3300001487
3300000062
3300000230
3300003664
3300002103
3300001868
3300002963
3300002308
3300001866
3300002125
3300002961
3300001688
3300003664
3300001095
3300050645
3300033170
3300041747
3300037455
3300036958
3300057048
3300035051
3300042272
3300035179
3300033170
3300042087
3300035379
3300043569
3300041859
3300042910
3300043030
3300057034
3300048069
3300032021
3300035640
3300051527
3300031485
3300049644
3300048838
3300042608
3300031876
3300060291
3300037067
3300033166
3300050014
3300037067
3300051618
3300051632
3300046704
3300048579
3300051514
3300045478
3300044801
3300046483
3300033161
3300035436
3300033178
3300049437
3300048599
3300036932
3300036884
3300058959
3300031926
3300031885
3300031997
3300037175
3300038988
3300038952
3300048780
3300034981
3300032046
3300035701
3300056797
3300048599
3300036963
3300044556
3300048574
3300049646
3300032829
3300038403
3300033521
3300042270
3300061472
3300035541
3300051207
3300038986
3300032053
