1	Environmental	Aquatic	Lake	Freshwater	Sediment	sediment
1	Environmental	Terrestrial	Aquifer	Deep subsurface	Unclassified	Terrestrial subsurface fluids
1	Environmental	Terrestrial	Aquifer	Deep subsurface	Unclassified	Terrestrial subsurface fluids
1	Environmental	Terrestrial	Aquifer	Deep subsurface	Unclassified	Terrestrial subsurface fluids
1	Environmental	Aquatic	Groundwater	Freshwater	Unclassified	Groundwater
1	Environmental	Aquatic	Groundwater	Freshwater	Unclassified	Groundwater
1	Environmental	Terrestrial	Unclassified	Soil	Unclassified	Tundra field soil
1	Environmental	Aquatic	Wetlands	Marine	Sediment	sediment
1	Environmental	Aquatic	Wetlands	Marine	Sediment	sediment
1	Environmental	Aquatic	Wetlands	Marine	Sediment	sediment
1	Environmental	Aquatic	Lake	Freshwater	Unclassified	Freshwater
1	Environmental	Aquatic	Lake	Freshwater	Unclassified	Freshwater
1	Environmental	Aquatic	River	Freshwater	Unclassified	Freshwater
1	Environmental	Terrestrial	Sediment	Floodplain	Unclassified	sediment
1	Environmental	Aquatic	River	Freshwater	Unclassified	Freshwater
1	Environmental	Terrestrial	Peat	Soil	Mire	Peat soil
1	Environmental	Terrestrial	Peat	Soil	Mire	Peat soil
1	Environmental	Aquatic	Lake	Freshwater	Sediment	Lake sediment
1	Environmental	Aquatic	Lake	Freshwater	Sediment	Lake sediment
1	Environmental	Aquatic	Lake	Freshwater	Sediment	Lake sediment
1	Environmental	Aquatic	Lake	Freshwater	Sediment	Lake sediment
1	Environmental	Aquatic	Lake	Freshwater	Sediment	Lake sediment
1	Environmental	Aquatic	Lake	Freshwater	Sediment	Lake sediment
1	Environmental	Aquatic	Groundwater	Freshwater	Unclassified	Freshwater aquifer
1	Environmental	Aquatic	Lake	Freshwater	Sediment	Euxinic sediment
1	Environmental	Aquatic	Lake	Freshwater	Sediment	Euxinic sediment
1	Environmental	Aquatic	Lake	Freshwater	Sediment	Euxinic sediment
1	Environmental	Aquatic	Lake	Freshwater	Sediment	Euxinic sediment
1	Environmental	Aquatic	Lake	Freshwater	Sediment	Euxinic Sediment
1	Environmental	Aquatic	Wetlands	Freshwater	Soil	soil
1	Environmental	Aquatic	Wetlands	Freshwater	Soil	soil
1	Environmental	Aquatic	Wetlands	Freshwater	Soil	soil
1	Environmental	Terrestrial	Wetlands	Soil	Unclassified	Soil
1	Environmental	Terrestrial	Wetlands	Soil	Unclassified	Soil
1	Environmental	Terrestrial	Wetlands	Soil	Unclassified	Soil
1	Environmental	Terrestrial	Wetlands	Soil	Unclassified	Soil
1	Environmental	Terrestrial	Wetlands	Soil	Unclassified	Soil
1	Environmental	Terrestrial	Wetlands	Soil	Unclassified	Soil
1	Environmental	Terrestrial	Wetlands	Soil	Unclassified	Soil
1	Environmental	Terrestrial	Wetlands	Soil	Unclassified	Soil
1	Environmental	Terrestrial	Wetlands	Soil	Unclassified	Soil
1	Environmental	Terrestrial	Wetlands	Soil	Unclassified	Soil
1	Environmental	Terrestrial	Wetlands	Soil	Unclassified	Soil
1	Environmental	Terrestrial	Wetlands	Soil	Unclassified	Soil
1	Environmental	Terrestrial	Wetlands	Soil	Unclassified	Soil
1	Environmental	Terrestrial	Wetlands	Soil	Unclassified	Soil
1	Environmental	Terrestrial	Wetlands	Soil	Unclassified	Soil
1	Environmental	Terrestrial	Wetlands	Soil	Unclassified	Soil
1	Environmental	Terrestrial	Wetlands	Soil	Peat	Arctic peat soil
1	Environmental	Terrestrial	Wetlands	Soil	Peat	Arctic peat soil
1	Environmental	Terrestrial	Wetlands	Soil	Peat	Arctic peat soil
1	Environmental	Terrestrial	Wetlands	Soil	Peat	Arctic peat soil
1	Environmental	Terrestrial	Wetlands	Soil	Peat	Arctic peat soil
1	Environmental	Aquatic	Groundwater	Deep subsurface	Contaminated	Bioremediated contaminated groundwater
1	Environmental	Aquatic	Lentic	Freshwater	Unclassified
1	Environmental	Aquatic	Lentic	Freshwater	Unclassified
