Gene ID
2981157222 assembled Ga0105162_10011546
2981155008 assembled Ga0105162_10065323
2981153258 assembled Ga0105163_10007778
2974878950 assembled Ga0105163_10060261
2969710241 assembled Ga0105163_10064983
2969708168 assembled Ga0105674_10018072
2969704447 assembled Ga0105700_10082981
2958892898 assembled Ga0105964_100048933
2953081445 assembled Ga0111484_10058004
2952836613 assembled Ga0113563_100265084
2929003265 assembled Ga0113563_101304811
2926423527 assembled Ga0113563_103237652
2913510355 assembled Ga0114918_100586641
2913379227 assembled Ga0114919_1000433210
2913350275 assembled Ga0114919_100091022
2886271257 assembled Ga0114919_100604072
2883921178 assembled Ga0114922_102085421
2767369983 assembled Ga0114922_102248531
2760217654 assembled Ga0114951_1000097919
2759648294 assembled Ga0114951_1000109327
2757234580 assembled Ga0114951_100024027
2743927234 assembled Ga0114951_101291211
2735488348 assembled Ga0114983_10024116
2700164296 assembled Ga0115026_100196571
2689974436 assembled Ga0115026_100234073
2682498785 assembled Ga0115026_100498641
2658350485 assembled Ga0115028_100197042
2642678063 assembled Ga0115028_100804381
2642603378 assembled Ga0115358_100001405
2642594126 assembled Ga0115358_100002173
2641585854 assembled Ga0115358_100028062
2633986085 assembled Ga0115358_100115172
2606025124 assembled Ga0115358_101850071
2519472088 assembled Ga0115359_100002025
2515107634 assembled Ga0115359_100009032
2502870849 assembled Ga0115359_100110111
637960147 assembled Ga0115359_101088941
3300069292 assembled Ga0115359_104617971
3300060650 assembled Ga0115360_100015811
3300059485 assembled Ga0115940_10043392
3300056905 assembled Ga0115945_10025241
3300051644 assembled Ga0115968_10016491
3300051527 assembled Ga0115972_10046741
3300051504 assembled Ga0115974_10038061
3300051503 assembled Ga0115978_10003001
3300051502 assembled Ga0115980_10041541
3300051498 assembled Ga0115981_10002074
3300051049 assembled Ga0115981_10081201
3300051047 assembled Ga0115983_10036491
3300051046 assembled Ga0115983_10041862
3300051045 assembled Ga0115986_10008094
3300051042 assembled Ga0115987_10007665
3300051041 assembled Ga0115988_10053211
3300051037 assembled Ga0115997_10003045
3300051036 assembled Ga0115997_10030082
